location_id,merchant_location_id,merchant_location_latitude,merchant_location_longitude
0061fa42-7171-4c53-9755-3e6f0c1f3b03,292d7b7c-0884-40bb-9406-55e465d355bb,37.76143270,-122.47732540
00674906-15cd-4068-b57f-f8d7846667e6,2303,35.50461500,-82.52393100
00680792-7045-45a8-a726-44ff4ac37b27,e90f9ce1-adb4-4adc-a5bf-5e4f00cb0330,39.01438840,-94.73688030
00687c0b-6fc7-4971-b673-4cd306a9dee4,f29abdc6-2f38-47b0-9ada-0501f9d2ade4,37.31587600,-122.03186040
006999d4-14e7-4384-8e5b-d0b5aa9f453a,6d6afbcf-78a8-432f-8977-3d41df9e5438,45.41581440,-122.59335640
006a0267-dc57-4425-a1ab-86572b0460d9,1720,38.34733000,-122.71012700
006ce22a-a5ac-4e25-943e-1ba359c671b2,eb15d543-e283-4c13-9fb2-cb25ef6e4107,32.62131070,-93.26836550
006dbd90-c030-4c78-ab05-4e8eee1a48e8,5970,40.73320631,-74.17519406
00726bca-03f8-4e7e-a03e-c231bbbf6425,eac58297-39ed-4b7c-81cc-25c630d4b362,39.69569640,-105.07169980
0072bd07-15a1-474c-ac76-931dc61bd20b,731,27.78015900,-82.63872900
007350ca-e64a-4335-af2d-2814a7dfe40a,4295,32.59307328,-85.48861041
0073e1a3-f9cc-4523-a951-f928a3f4cc67,270,41.84653400,-87.97860800
007524b0-a85b-4cfc-80c6-8779bfa7b262,473463c7-a975-4f91-98db-7415f919ae07,33.85824600,-118.08255590
0076151e-5a64-4819-90bb-d53acff23939,3201,39.86804500,-82.93656600
0078567d-bb98-45da-874b-ea047266a5ac,5002fbc2-f9ff-417a-ae0d-74b0e62e6115,32.01210630,-90.35755720
007e6cdd-7b92-43c0-9da0-e1df43a03463,8577,40.77404796,-73.94906849
0082f56d-3480-48b1-9145-185e3520940a,7907,42.88881876,-78.87588680
00839139-87ff-44d2-88ad-6972aa65d43d,ad4a1ca1-9dc0-4884-b628-f061bbc08ec2,34.07703880,-118.04699150
0086ad22-ad6a-47e8-85f5-254483046423,1141,32.76854600,-117.14839800
0087c155-bf5f-4c0e-a13c-967052b83504,8857,33.94670648,-83.38348657
00898c3c-4f65-4a7b-9819-5950c7aa413e,19893b49-26ab-460f-9346-9ab330787c66,39.62027300,-104.88891600
008b3949-087f-461c-a330-5073f79bf38a,9215,39.75589636,-105.00884771
008d6ecb-f239-470a-9fb5-b018e3c17640,9c53a5ec-6730-4f11-907c-b65aae029103,35.27087020,-111.54400630
008d8f1f-3656-4091-b9d7-25e07afffc7d,4411,44.06022840,-123.06545632
008e51f0-55c8-4955-9f5f-89e374adeb09,1b881de8-c261-46c0-9b74-dab18790cb08,37.56825260,-122.02614590
008f314f-c096-4815-8db5-bca6c328031e,4840,40.73911652,-73.98209413
0090495a-670a-4e35-ad17-2e230cb76db2,3a502d6e-017a-43cd-a15a-f95253671171,40.05182650,-105.05593870
00916763-f540-4aec-8b67-51f7c073c143,a425af1a-ffd9-4705-a0a8-a79c0982e315,35.40459800,-94.46039790
009167c2-bc18-4b07-b91c-3b6b885a2cbf,2336,49.22611000,-123.00244100
009222af-be37-43bb-8022-c71d52f1ca79,3130c044-4c86-483b-b09f-81b6dbad9af6,35.04276280,-110.69914250
0092fafc-98a0-4398-8f3d-b75a5e21ca3e,4275,32.77630030,-96.80656250
0094566d-a393-4cc9-a577-a8bcc31cc1f6,8c5fd196-305c-4ae1-9cbf-d7be850f9a9b,35.98181530,-87.31725310
009c17e5-d033-4bdd-9097-efece08439a2,3507,39.95267500,-83.12339000
009edcc7-cb21-45ce-abae-e5b922c3119c,ba71aa91-33f5-4ddd-ace3-965d35352857,28.78288840,-97.04556270
00a14bdf-75c5-4105-9ab5-4aeb8bcfbd80,156,41.90375800,-87.62887400
00a19eeb-13bb-4905-9cc6-de81c2d4d8d3,381c93d5-8ced-4ff3-849f-e255cf9acd33,36.80848580,-119.87424550
00a4cc36-cd96-4f1b-84a5-4a5772a93081,2e39a91a-6652-493e-a47f-288cdde08a12,38.97444600,-94.55102820
00a59936-a697-42b4-8283-ea6c4323c923,cd195f21-e905-4db3-96bd-56afefc934d1,32.78160390,-97.38852070
00a68424-4a10-4fe3-a0e2-db6d02fb18f6,3456,36.31975000,-86.59987000
00aaa50b-3855-446c-b9d1-e86a658325a4,5619959f-7e16-464e-840e-a0eb35081980,34.22169720,-118.46737280
00ad4d2e-a0bd-4356-b8ca-1c8ff759d94e,71c04801-cd40-4b10-bae2-46ba4885a2a3,45.30648300,-122.94802880
00b3527d-cce5-4e01-a8fd-a21a3ac85850,a53b38e8-2d06-4dea-856d-0d28541b35a3,33.83629140,-118.32896050
00b38eca-3d98-4cd8-b13d-b32f02594e50,40685aad-0e3c-416b-92cc-702fbed0fe91,36.64221020,-93.20435320
00b783d8-4729-44ea-9256-95cc698f40c3,5290,39.28353652,-76.61342291
00b889ef-aed9-4aa8-becc-dc91de0d3810,6936,28.54180850,-81.37137780
00ba4ed3-cffd-4eaf-94d9-d2ddfad6a306,ea1269a4-d4dc-4cb4-bd2f-4a8af4eff403,35.46722560,-93.83140980
00bb824a-03ab-4dd1-8856-33fd8375f232,d3e06920-155f-4cda-8926-2b476510c89d,37.75408800,-100.04443580
00c0b6b1-f8f5-49cb-a922-dde3b3dbb6d6,b77bc97d-4409-44ce-a4fa-5a582d90e5fc,41.11326920,-85.17686890
00c2a597-e224-49b0-a7b9-2233a0438ab4,0aecac91-20bd-4930-ab9c-ae3a8f81730f,21.33153250,-157.86581370
00c37ac7-b7cd-46a3-bdda-08957523f493,3723,33.44608090,-112.07230477
00c4a023-2c62-4b48-b5ee-9f310dedcd73,d54bfd99-b5e8-4f57-b3de-0adda0e72c7f,29.61771290,-95.56421430
00c9eabf-a8cd-4cf1-8dbd-4f4e01319f11,2e7cb839-afba-49d8-a66d-716dbc74b3b3,39.91493970,-105.00660290
00cb2ab3-fe2e-4958-9c94-d51977bd3feb,5b0eb5c7-2128-4400-89fd-9973db2cf467,34.04280260,-118.21928610
00cfbedb-de37-4309-82f5-bd9765d75b77,c9ff20a8-fe50-44fb-bfad-7a8fc02e9c52,34.07559070,-117.71956450
