location_id,merchant_location_id,merchant_location_latitude,merchant_location_longitude
008d6ecb-f239-470a-9fb5-b018e3c17640,9c53a5ec-6730-4f11-907c-b65aae029103,35.27087020,-111.54400630
008e51f0-55c8-4955-9f5f-89e374adeb09,1b881de8-c261-46c0-9b74-dab18790cb08,37.56825260,-122.02614590
0090495a-670a-4e35-ad17-2e230cb76db2,3a502d6e-017a-43cd-a15a-f95253671171,40.05182650,-105.05593870
00916763-f540-4aec-8b67-51f7c073c143,a425af1a-ffd9-4705-a0a8-a79c0982e315,35.40459800,-94.46039790
009222af-be37-43bb-8022-c71d52f1ca79,3130c044-4c86-483b-b09f-81b6dbad9af6,35.04276280,-110.69914250
0094566d-a393-4cc9-a577-a8bcc31cc1f6,8c5fd196-305c-4ae1-9cbf-d7be850f9a9b,35.98181530,-87.31725310
009edcc7-cb21-45ce-abae-e5b922c3119c,ba71aa91-33f5-4ddd-ace3-965d35352857,28.78288840,-97.04556270
00a19eeb-13bb-4905-9cc6-de81c2d4d8d3,381c93d5-8ced-4ff3-849f-e255cf9acd33,36.80848580,-119.87424550
00a4cc36-cd96-4f1b-84a5-4a5772a93081,2e39a91a-6652-493e-a47f-288cdde08a12,38.97444600,-94.55102820
00a59936-a697-42b4-8283-ea6c4323c923,cd195f21-e905-4db3-96bd-56afefc934d1,32.78160390,-97.38852070
00aaa50b-3855-446c-b9d1-e86a658325a4,5619959f-7e16-464e-840e-a0eb35081980,34.22169720,-118.46737280
00ad4d2e-a0bd-4356-b8ca-1c8ff759d94e,71c04801-cd40-4b10-bae2-46ba4885a2a3,45.30648300,-122.94802880
00b3527d-cce5-4e01-a8fd-a21a3ac85850,a53b38e8-2d06-4dea-856d-0d28541b35a3,33.83629140,-118.32896050
00b38eca-3d98-4cd8-b13d-b32f02594e50,40685aad-0e3c-416b-92cc-702fbed0fe91,36.64221020,-93.20435320
00ba4ed3-cffd-4eaf-94d9-d2ddfad6a306,ea1269a4-d4dc-4cb4-bd2f-4a8af4eff403,35.46722560,-93.83140980
00bb824a-03ab-4dd1-8856-33fd8375f232,d3e06920-155f-4cda-8926-2b476510c89d,37.75408800,-100.04443580
00c0b6b1-f8f5-49cb-a922-dde3b3dbb6d6,b77bc97d-4409-44ce-a4fa-5a582d90e5fc,41.11326920,-85.17686890
00c2a597-e224-49b0-a7b9-2233a0438ab4,0aecac91-20bd-4930-ab9c-ae3a8f81730f,21.33153250,-157.86581370
00c4a023-2c62-4b48-b5ee-9f310dedcd73,d54bfd99-b5e8-4f57-b3de-0adda0e72c7f,29.61771290,-95.56421430
00c9eabf-a8cd-4cf1-8dbd-4f4e01319f11,2e7cb839-afba-49d8-a66d-716dbc74b3b3,39.91493970,-105.00660290
00cb2ab3-fe2e-4958-9c94-d51977bd3feb,5b0eb5c7-2128-4400-89fd-9973db2cf467,34.04280260,-118.21928610
00cfbedb-de37-4309-82f5-bd9765d75b77,c9ff20a8-fe50-44fb-bfad-7a8fc02e9c52,34.07559070,-117.71956450
00d16cdd-f578-4634-8976-a8a720cab4ac,e44704ac-3927-470b-b7ab-cd80eeb60fb2,40.78897000,-91.11578300
00d6e243-d834-43b7-ac78-1e5a7401274e,df675de0-4a66-4bb7-b1ef-6c6af2f03584,39.78176890,-86.08341290
00d8d615-7d06-40c9-b3ae-2a8a1da1f504,fb0dd126-d1f0-48af-afd7-c2c94ba10819,38.85670400,-104.71958060
00da182b-3cd6-471e-8e2f-af7c905e14f7,4a9ce511-cde3-4079-85af-8d31479dad26,32.19676930,-95.85390200
00dc0111-0b57-45c9-9a2c-206c9dfd2bd2,6101fd23-69e1-4ae3-b8cc-3abb29f7daa3,37.05688000,-120.85578990
00de6dd9-4a54-44b2-b5f2-e6929f43b60b,1f0406e4-cf85-4705-9821-a2838dae4ff2,48.39860120,-122.32855720
00e1b69a-fa1b-42b0-a5c7-40298d6dbed6,6eb72c0f-9a0f-456b-920f-ea050c50dfe0,33.03797350,-111.37865580
00e3d092-84f9-4b55-aa4a-0b1649a92f9f,28325923-09f9-4ea9-a436-9a25bd4ff908,44.04552440,-122.96685100
00e5d0b0-b4e4-448b-95a4-ce4cd627a2b8,dac3cc8f-d1d6-48c6-9f0d-084a0e024dcc,34.49338200,-118.19938360
00e8e202-08df-4eed-a6aa-001f9f3318e9,70ee0e21-7885-4fe3-a275-a9e5a08c13d9,40.82602690,-91.20870970
00e9cc5a-4916-4a81-8317-54054168bc7a,e8258109-60f4-49a7-91da-18fd762f948e,36.16828380,-95.92218470
00ed8b1e-bf74-4be5-b7a4-8e1738306f02,f1d92ff7-369a-44b3-bc1a-f7461bbea94f,36.49379190,-90.06469720
00eeb3b4-5bc2-4c20-817a-0256332dbf27,51935307-40a6-4a00-8349-629c7401ba47,42.53008520,-98.97101080
00f37c03-f4d4-4a02-8886-1b51815caff2,df96d018-1fad-45be-ab39-cb6bb04891eb,41.26078800,-96.17723300
00f3fb2a-cc97-48d8-a205-ff3a4787e3ee,4f14ff7b-89bd-48fc-8f61-39037af72ebb,46.59990830,-120.57252920
00f617cf-100a-4b99-b25c-7621bf9cb9ab,0ea9f6cc-c1a4-413b-9448-d16abac4ff9d,38.88602070,-94.72430420
00fa5a74-6cd2-4d54-818b-5d28fbe35488,d66b585a-68af-47ad-8e82-bbdcbe5dc4fb,32.75571440,-117.12609100
00ffe70b-f20c-4a15-8ab0-9dc605eba1e5,859c431d-d601-4716-9d1c-9aab661c3d8c,29.44943500,-95.07811100
01014ca0-ae03-4bab-b1e9-e89ee3d5aa0b,58252e96-7a87-4056-920f-dacdfa8e8bc8,43.46788230,-112.00371450
01046b00-3f08-4087-b20c-f3ed31905b17,dfe1ea1f-a460-4c02-8247-93edd3b4ab7f,40.58807940,-111.95834990
0106a2a7-2477-47d9-af8d-fe9075377aa6,90cdbb15-9bc1-44cc-86ef-301b587a536f,33.61169400,-114.72560800
0107a352-1972-4897-94a7-9a0387559722,3fd71e05-af6d-4389-9466-49b273154fa7,47.13855070,-122.52562380
010920a1-da55-41a9-9815-ba8c25144612,2123d526-ec65-49d6-954b-9ff121633735,34.86569600,-111.76420590
01124760-eff4-4de8-b288-0c68e99162df,4b2f0f87-6dc4-4a04-8551-45d5d44cd6ac,32.15663470,-94.34539280
011db16b-c365-4e13-b81c-e4c24efffb3f,03a35bd2-9c64-4613-87e3-468ff0a40ddd,38.70120610,-90.26395980
0127df08-8e68-4a03-a608-b0a46c05431c,f739eadb-dd59-44b9-bcb7-82a4d84de1fb,46.31613440,-117.98883610
012d19c7-e3e3-4117-8c98-b68f392fb9ae,9d6b4b88-c22f-4229-807d-b44013ded1c6,38.88382950,-94.80051370
012f5d09-ae73-4321-bbb9-e9a0ea23978b,64ddc2e2-4513-4da7-8680-e9697366458a,38.70948410,-90.88032530
01345013-f75f-405a-89d9-1c7ef622f18d,2d0ce3ea-bfbc-426d-9026-d60879087c8f,38.50260900,-90.29803650
0137d692-dd5e-4c01-9d5b-58e6e2592078,7f114067-3532-4502-a769-9941dbe33f7d,35.46403640,-97.53078990
013f7851-32de-402c-8c96-93ee255efb51,fb60fec8-395b-482e-919c-f8cea330578a,35.92951430,-94.96649670
013f7eec-d90b-4ab2-9c03-b2f5faf69b43,a16d5d75-da0a-44d2-8cf5-1b57f622fb0d,30.16684880,-81.74801760
013fe3bd-9d18-435f-ad08-34fec407321e,99fe6c90-d6fc-4695-9083-5d4d86d04965,42.32561230,-88.98326840
0144b617-6281-4bbb-bfc4-fdfed51fc2c3,1d036074-6148-49e4-a9b9-c37ff251a5cd,38.05131910,-97.93512730
01452d15-a654-41f9-8314-4a7bc0554e59,e1d3f979-924d-43a6-b7df-9b61a2427f5c,35.46377100,-97.41765500
01463e81-24f6-4050-98bd-59dbc4f383de,5c4b0116-ae9e-4106-bfa0-6cc7bbc50c54,34.98385410,-97.37028250
01464e01-f2b3-4abf-89dc-e8c21030c212,f243796f-7612-4b76-a276-ed10b58f14f3,41.65103300,-86.21617920
014902c0-e8a6-4b5e-856a-d737f8b363ec,0a44a47f-a5d7-4ab6-8ca0-08269803f620,38.60314840,-90.26983780
014c7867-596d-4ffd-9d29-288b8fccd3cc,b9ba62fd-520a-4a68-84d1-794647e625e8,40.00664100,-88.16098000
014f850f-9f74-4fe5-94d6-5aa02e32eee0,1315a722-4466-465e-8d39-4fae49b80284,29.66594670,-95.15510670
01512a6e-c964-4999-9012-e5de7e99346f,59d34f21-44ed-4d35-a2cb-8995f4de93cd,38.87799400,-94.83480000
01541aad-b34a-46da-ae3d-edcb3e7b3706,d1251020-0b04-4b5c-b58f-8e43faef84a3,28.70638430,-96.93959720
0158c874-1b61-4b6a-b84e-09d5ade6917b,28362672-049e-4536-8d37-230537c438a2,38.76922590,-90.26052770
01591162-41a8-4b48-bfaf-bbe05cf3a241,6078b46c-4f17-47db-b985-7850a3c12ca9,36.42896810,-86.80583040
015a7d9c-dbf5-4fd8-a6a1-deb17bfee762,a2552595-e0cc-43c6-831a-3ac2f9899aec,39.56530300,-104.90155700
015c3f30-3474-46a9-b720-b40210bb24cb,c7993b63-d4e3-457e-b05a-be72fbd9f049,34.64164490,-106.78027930
015fd654-5951-41e8-8357-f72051ca6cea,d4ad5435-e1ac-4da2-b8cb-4882b6e7e1df,34.98558240,-97.36819510
0160444a-6baa-4d72-a21c-f2cc94836bb0,29fdfbe8-4157-4301-ba7e-77bd0d79abd7,34.72094800,-95.89915500
0161e204-1464-4c48-89a1-65300d1ec2f8,9fa28181-6eaf-4408-9490-a38707127ece,33.75874590,-118.01883250
0162cc11-9f32-4722-b6a4-dad2ed7617b4,ea21d836-331e-4c34-9d06-cf69f9056936,36.43880000,-94.23688500
0165d25f-cf7d-4247-aa07-21682ae723bc,7c54f636-e9b2-4bab-ad13-188fbe8ada42,35.76930340,-95.35778140
016893d5-c6e9-485d-928f-08ac3d503ed2,9fa206b2-3e3f-4225-8a2b-eec25c953c62,38.79939790,-104.73106210
016c0b23-fd10-41dd-9b30-b984912fd349,7dbfe6c1-2a52-4787-a2ee-8ebbe05db410,35.53639600,-97.45945740
016e273d-3c38-4658-8785-96bc4a3d4a0f,0870c126-4c5e-4387-a363-fc253182530e,33.86306700,-117.78661300
016e6baf-6e8b-43ec-82f4-b0f80750f41a,b67b7d5b-ca7c-440a-bdb4-674ec71d1479,37.12332730,-120.25933030
01766012-51f8-4a67-8966-dc50f65da33c,89866bc8-f39a-4f31-a397-a442813b90e2,36.49974680,-94.26951990
017afc48-2fc4-4907-b84e-75a4e017d767,b187d63f-e40e-41e1-8608-8c5c095cb765,33.97291950,-118.07462310
017b8c31-ae5c-40c8-ad04-1b708ba5d1cf,3833dbb6-31c8-4e2f-a2af-caf82f50b71f,34.75902950,-96.66209810
017bff78-e4fa-4481-9f3f-ba47ce9b85e6,8205750f-3de9-4c03-a009-5299f563ad7f,46.28754420,-119.34908120
017c103f-b74e-4149-8996-ea569fbfc08f,7048109e-da3c-454d-9b88-ee733084799c,39.16061000,-94.49449100
018070c1-a23d-4f83-9cce-a16101e00be7,aebe4ee5-a7dd-4699-a475-442e83ff108b,47.50220320,-122.33372630
01823ee7-40d6-4d61-b485-3ad99b00acec,e7592ad4-a6a8-4e27-8dfd-cd7cf486ed0e,37.92133470,-95.17037890
01856639-f10b-4b5b-8af8-3fa4edd4b80d,30d7061b-6845-4945-b1ae-c073c671f2af,40.40424700,-86.82713300
018c646b-57e0-49ac-a359-71f1ddfbc334,aaf735c7-3632-4971-bbf3-ca2cd56e19ae,38.63745540,-89.98540270
0196c08b-bb28-42d2-b05d-c40f8e5fadef,c77868f4-e39f-4761-a499-a06708e0ecdf,31.29639050,-97.39354710
01990979-cc8c-4d7b-b18a-4e6bf99e38f9,c8c69dc3-55e9-44ed-83e6-14cdce0e9f13,35.90459100,-100.39014270
01b04303-710b-4018-a1ae-efabc7f23647,3fb97070-ba73-43eb-9678-55912cccf962,33.92468010,-118.02439350
01b5859c-e0d7-4586-bc31-b20b9cf3ba6d,a961c3b7-9835-43c7-91bd-0d7d2e95e25e,36.29272960,-95.15795500
01ba8f71-57d3-4de2-8f57-b2446a51df62,984ab892-fa77-48a9-9793-8d897a8c01b2,44.97893450,-122.99687880
01bc0d72-f732-4482-9143-6c27a072e56e,ef18b85d-7d11-4550-85dd-73a73bebd11a,37.93672900,-121.30175700
01bdb3a1-3e09-40e6-80da-1ef54f9eef37,70bf312d-1fff-4058-89ed-4093302d458c,33.87840330,-117.59711400
01be13e4-4378-4bc1-9be1-9973e4afadcc,6fa530cf-8b52-44e4-a50c-177215fe05f3,34.00183060,-118.08416330
01c37a53-af19-49c4-9b45-4b7596649172,3b54d855-ff61-407f-8942-4cde259038b9,43.43801400,-112.11507790
01cca8c1-0cdd-474c-9bf0-a6ccce4091f3,092515b3-ef66-4d77-b9b3-8e44531e29d7,36.08812580,-96.02979620
01cefe77-f7c7-43f7-9592-6781daa7eb4d,1e1c0de7-b711-4977-aa53-7a6465c73d3f,33.74171570,-96.53775090
01cff819-6051-4f95-a166-6ceaf67262d1,b395e51b-b5a6-48b9-a6bf-4f3519002fd5,47.07258160,-122.41937620
01d43e07-4896-4e53-bc90-6d53bbe47e05,58da6046-9d92-4c4e-be87-7883e642bfa9,40.98565590,-74.13943610
01d498dd-e7e5-4acb-be6e-b19a082eebf0,409b5f3b-e1d7-4476-8741-6a3bd04d3345,36.74928840,-95.97867240
01dda132-66a6-450d-9dfd-5ad68f178fb7,96d8d620-a658-46bb-b6eb-2ed7322d7039,33.80776660,-118.16725060
01e4e716-b2ad-4df6-a8b0-8678b5891ab8,2b48bf83-1e6b-4d6d-82b3-157aece0b984,30.01567240,-95.43328100
01eaa826-2bb6-4ff7-9a0e-25d2b34bbbc2,db46c0d6-6f18-498d-bbfb-85b4657a8a3b,40.81546310,-96.69633400
01eacc4b-1fe2-4cd2-9cd6-185e47e78ca6,22776fe1-9600-4f6c-a0be-c9409935b244,32.75578300,-97.21745300
01eb2da7-332d-45ec-9bbe-e5660f203e4f,6794cc66-e3b6-4f89-b9f9-a9fd8f445195,36.74945790,-120.37363340
01f0f852-2ae1-4b81-b991-61df260c1e4e,57ffef70-85d3-4d52-b7b3-5259d8d97ed6,36.68880920,-101.46657030
01f585c2-fba6-44ee-b7fd-4a0a02d7235e,222ff371-deb7-4b3f-92cf-f6d7b543f5a7,37.47146990,-94.56704710
01fb532c-e243-4f01-bc5c-9d149a38375d,191e7240-edb9-4250-b4f5-bd0f74b10723,33.98867000,-117.90531100
01fc7ef9-eaa6-4960-8deb-2149cd96b7e3,3b766b3c-19a0-4c54-8ced-f989bf3a7159,40.76471220,-73.88397720
01fe9a28-06ef-429c-bfc5-84a5993bddea,16c81c1d-4351-4d4b-8542-45faee23d767,39.85368080,-86.23301050
01ff4118-38b5-46d8-84ae-04ee19512cbc,4c02f475-728d-438f-8486-8018fab4277d,38.29204890,-122.46094440
01ff6877-1012-4f13-980c-4d7467666581,bbdde365-6099-48a5-bf97-e7cba559cb32,44.38164900,-108.03848270
02012716-6fda-4bc3-afcd-58bbc36f4f1d,14a5ddf8-f093-4a32-bb4b-279848116903,33.79014210,-118.19785570
02066bf2-bf4c-43f5-8c77-ebe73649c8db,37585d91-b817-4ed2-bf8b-403a15eaff6e,33.18397170,-86.24624550
0206fb04-4a61-42ae-b0b4-93478948ae1b,a6f3e6aa-9f11-4d8a-9f8d-2bb1e669b4f5,37.31430050,-107.85279080
020f0b79-32d0-4469-9aff-8164d366cb92,39f96e45-23d4-445c-9cbf-01bce09860b1,46.98527430,-122.74134250
02126225-6f36-482f-8f5d-9b2480349f40,4fe5320e-6e7b-400a-a2ed-b34f4ede0a04,36.06038480,-102.51397500
0215365f-1818-4f33-95bb-b61b4ca50a75,a7f6bf6e-8215-4a04-898f-f55814c994af,39.79064930,-105.13765320
021615b4-1578-43fa-b31f-c52fd8d6c9f6,9270517b-b406-484f-9e90-70ee8c2ebd49,21.55569200,-157.85308800
02168021-80c0-424c-a739-ad947ffd1c17,527efebf-2a85-4a3c-abf2-99449e540809,46.19158340,-119.11705860
0218df9c-8694-4866-85f0-46559a1bc10f,faa86910-0218-4aa3-a02b-a4a7fbe7d815,47.50535970,-122.61092380
021f70cd-ceda-4753-b4d7-0f9c88855b18,207531b6-a660-479c-93c0-6f646c6a56a3,35.98730420,-94.58396760
022085a5-269f-45cc-afd2-efee35e5e842,f3f32cf4-fbe3-46d6-863a-37269b0e4942,38.16023360,-92.68862390
02210e7f-6611-4e6a-b06b-cafbd586d8e5,0e73d235-9c97-4584-ae13-c1c22f8aa462,34.06951500,-118.12255800
0221d46c-0241-4225-b078-f31fc9b1bcd3,35245bc3-7072-4dac-9c3e-15fd6983b3a5,48.18834940,-122.19886730
0223f020-3701-4545-a1aa-02c80f1501e9,cd9083e4-0388-4352-b908-b62cb7f0129c,40.62493100,-96.96357700
02284748-ee71-46e6-8fe9-633f36ba63f3,3e17bdfe-518f-4fcf-8aca-9de3ece45bca,30.03322710,-95.60336080
022f5f58-6c14-4e1c-a6ce-322afdee3f72,2abe0199-7181-4643-b642-234df736c445,35.22079090,-96.67111210
0237ce23-1de1-4263-a7ab-eb72dc749b2a,b10f6a8a-ee98-49b1-9105-55ca41c06971,42.33463060,-89.02905060
02384b4b-7c34-4aab-8212-fed07dce207c,7fa7c064-3211-4ff9-af23-94613e3f360a,36.10646460,-97.05171960
0241c77b-32f9-445a-be8e-5ad0a28728c3,116ca891-62b2-4862-9775-2c2add4be6d8,39.75507740,-105.02570340
02432c15-6470-465b-99ed-e15d6f94616c,002eff42-320d-4d22-9dd9-947a192c9c27,38.82518540,-90.86684250
0245b2ce-81ba-4bc9-a939-1b240637b723,3874d21e-ff91-46a8-8e5a-f76d7dafd71a,36.20023680,-95.15865630
0248e7d0-b7ca-448c-b637-5e1fd61c1b19,b9389c52-1309-4ea0-8a9a-5e79d0e6ded9,35.79111110,-91.62112440
0249970b-6468-4326-b9e5-60ac040b732e,c8258429-1dac-4310-a16d-9f9bbd83e8fe,37.65451400,-122.40827900
024be232-3c17-4190-ab41-1b47b2550542,35eb4029-c822-4e2d-bd14-f2605c4bac04,35.53623810,-97.58719950
0251c121-31ad-4b03-9287-14032dd4b8bd,93244dd3-0b97-43f5-b9dc-36a8a79d4ce3,38.09757700,-94.35165340
02557436-dc66-47b8-8408-7a0474fc690f,cc1e5b23-cb60-48ef-847f-9bebdc14ec7c,40.19275070,-85.34304500
02560393-fda3-4e75-a1e7-bc6f9ff4f50c,6fac7cac-3a1c-4afb-b8a7-c7cc75be7506,39.77377590,-86.15256430
02595a65-971f-4591-995e-7f785008b238,5e02c410-847e-4ac6-8b49-94d4264ed9c5,38.56163340,-121.76996180
025a624d-7ef2-4cc0-a212-b416988fdfb1,daa0fc61-5098-47a6-ab70-47816af1cc45,40.76037000,-96.65349150
025cd055-1b1e-4e14-92fc-768b971375df,63cce9f5-fb6e-4319-9a88-14172fea13bc,35.42137830,-97.50813470
025da9a0-c8f8-46ba-87a6-99b274276dac,3ebf2698-06f0-4aa2-8ff0-b7936d34e3f2,29.80040290,-94.84837970
025e69ff-6099-4382-a1b0-10297ccee237,c1fbf3d9-7329-49c1-81cf-46ea5b8ca380,40.08707810,-104.98370710
025ebd4f-bf1e-4f29-8037-408716ce0998,53ef8964-7132-477d-88be-37f28f340792,46.57782260,-120.50978150
025f0019-d6c8-4014-8393-b1764f69a99e,a164ae7e-5913-4fd6-b783-103ea7400707,32.93394240,-96.88810940
026413b4-9447-4bd6-9b2b-301341a28c1c,0b3324d0-c377-4fc5-a1bb-0b4ef24c1573,37.33997110,-95.28534110
026ab002-3221-4fb2-826a-63049f76873f,767ccf2f-e9a3-49ab-ba63-30cb158b2730,37.66359640,-95.45248770
026aed6d-a414-4b8a-8326-37948c342f47,b8b11fe5-b01e-4a2b-8ee0-8737bcbc2855,39.14289000,-121.75440200
026c61aa-17e4-4289-93c7-01885fce0c70,23d7a422-e3fe-4c49-86e9-c12e908dc24f,39.36391090,-121.69575170
026f70fe-c280-4737-a128-45d328b0bf4c,e68aff04-5b65-49ec-ba3b-d38f09c45de9,38.19136610,-120.82827700
02719390-0fb7-4223-a0f8-d74d7b2f7163,59460ffc-2c17-4f2e-b749-4ddf6a3ad0ee,30.15476990,-93.63829040
02737d9f-f5d3-4842-bc71-c284642d7e15,5361ac54-87d6-41da-92ba-20bdd0fabad5,29.82007730,-94.84571830
027382b8-0d05-41a1-b476-433eac84d8b8,e53bc468-4f5a-4692-977b-38f2f4826f51,36.79197840,-121.66659410
0273e05e-e5f4-464b-8eb9-3b20cf3bc141,e4aae36c-f69d-4b0a-8655-8ebbae2ef5cf,35.53379340,-98.65922740
027563e2-b9e4-42e5-873b-c91cadba0ab4,64aaa30a-179a-4b2e-99d3-a76c775f10f3,36.92010280,-121.74761560
0275c7a6-bdf8-4c17-9b72-c819e3ecf925,06dec2bb-0af3-41c5-ad5a-883c8a2c577d,37.79439410,-97.33014170
028223ff-fed6-4efa-bcdb-3fcd1c57709a,800f5870-decc-49e7-b442-edff9f655175,46.24022710,-116.58263320
02823658-4eef-40c4-ab81-ba0db01a5e45,611fa592-b175-4bf7-962a-b1322e3231e6,39.00453320,-93.95303410
028c0043-7be2-45a7-b247-a3c83a8a43d5,2e137b2c-9580-4b12-8b40-d1dc6cdd0450,41.95790500,-92.57697460
028c7a27-eb7b-4cb4-a783-59815ba32cec,607f5cc4-f6eb-4a2a-b758-c507de5740f7,38.22278000,-91.14865000
0292bc3d-47da-4654-a8f2-c4ab393cb30d,dba61a40-2d2f-449d-a699-452fb10da3e4,37.55234110,-122.05340560
0293d21a-3441-4e3f-9ae4-3d76ec79438a,a1772c1c-8879-4ffd-bedd-a8b99562a226,39.19116140,-106.82051500
02942d51-8784-420f-b716-d8f50a5392c1,bdb0dc78-2fcc-4dc7-9e5f-28fead86fbea,38.66422130,-121.27260780
029b812d-d1ea-4fe7-b7c9-ea7f031c0563,9d235f63-771f-483f-aa1f-06c3939a3516,40.82332200,-73.86765200
02a2e762-6661-460d-b05e-6b480d029d1d,83d74baf-79f2-423a-830f-deb5af1fd139,44.07724720,-103.14968820
02a3490f-1691-473e-9260-a62a4508c9c3,5d44f9f5-9b5b-48ca-9e81-9afb202bc760,35.46241960,-97.65310070
